NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    6    13    1.59  101.64 -185.41  113.94  102.20 -190.37  114.12
    6    13    1.59  102.20 -190.37  114.12  103.14 -195.29  114.14
    6    13    1.59  103.14 -195.29  114.14  103.82 -200.21  113.62
    6    13    1.59  103.82 -200.21  113.62  104.81 -205.11  113.80
    6    13    1.59  104.81 -205.11  113.80  105.84 -209.95  114.51
    6    13    1.59  105.84 -209.95  114.51  106.73 -214.85  114.98
    6    13    1.59  106.73 -214.85  114.98  107.72 -219.63  116.05
    6    13    1.59  107.72 -219.63  116.05  108.46 -224.31  117.65
    6    14    1.59  108.46 -224.31  117.65  108.90 -229.14  118.87
    6    14    1.59  108.90 -229.14  118.87  109.64 -234.03  119.61
    6    14    1.59  109.64 -234.03  119.61  110.89 -238.69  120.93
    6    14    1.59  110.89 -238.69  120.93  112.76 -243.09  122.39
    6    14    1.59  112.76 -243.09  122.39  114.86 -247.34  123.97
    6    14    1.59  114.86 -247.34  123.97  116.83 -251.82  125.00
    6    14    1.59  116.83 -251.82  125.00  118.68 -256.44  125.52
    6    14    1.59  118.68 -256.44  125.52  120.03 -261.11  126.69
    7     8    1.44  -10.81   -7.85   92.93  -14.80   -6.21   95.47
    7     8    1.44  -14.80   -6.21   95.47  -18.93   -4.31   97.56
    7     8    1.44  -18.93   -4.31   97.56  -22.60   -1.98  100.02
    7     8    1.44  -22.60   -1.98  100.02  -26.67    0.09  102.04
    7     8    1.44  -26.67    0.09  102.04  -30.37    2.40  104.50
    7     8    1.44  -30.37    2.40  104.50  -34.48    4.42  106.51
    7     9    1.44  -34.48    4.42  106.51  -38.45    6.74  108.46
    7     9    1.44  -38.45    6.74  108.46  -42.71    8.93  109.91
    7     9    1.44  -42.71    8.93  109.91  -47.10   10.67  111.54
    7     9    1.44  -47.10   10.67  111.54  -51.30   12.55  113.50
    7     9    1.44  -51.30   12.55  113.50  -55.04   14.89  115.86
    7     9    1.31  -55.04   14.89  115.86  -58.36   17.42  118.60
